hospital,frequency,month,procedure,satis
7,2,3,0,5.5993819
25,4,3,0,3.3737767
14,3,3,0,3.4200063
43,3,3,0,1.7149473
32,2,3,0,3.2435813
7,3,3,0,5.56426
38,3,3,0,3.5681708
28,3,3,0,4.7255259
4,1,3,0,2.9420569
4,1,3,0,4.4090805
4,1,3,0,3.9436769
45,1,3,0,2.2518277
16,4,3,0,3.521332
4,1,3,0,2.678098
3,1,3,0,3.9665184
23,4,3,0,4.1008148
20,1,3,0,3.1242294
42,2,3,0,4.5150065
29,4,3,0,3.3697658
6,3,3,0,3.2934511
21,2,3,0,4.4085431
42,4,3,0,3.0562949
34,2,3,0,4.4294276
26,3,3,0,4.5331588
4,2,3,0,3.122014
2,2,3,0,2.8353
45,3,3,0,3.309936
29,4,3,0,4.1527123
19,4,3,0,2.580795
1,4,3,0,2.8511512
2,4,3,0,4.6152716
35,1,3,0,3.4469047
19,1,3,0,2.3310027
44,3,3,0,4.0516605
22,4,3,0,4.0707989
22,3,3,0,4.4255614
44,4,3,0,3.9203563
17,4,3,0,4.5568333
29,2,3,0,3.7237725
3,2,3,0,2.5012109
25,2,3,0,4.3002872
35,4,3,0,3.9013422
1,1,3,0,3.1107202
36,1,3,0,6.9445906
29,4,3,0,2.6368864
39,1,3,0,2.7139471
15,3,3,0,3.6889164
15,4,3,0,3.3282232
44,4,3,0,3.6236122
12,1,3,0,3.4523461
5,4,3,0,3.1218579
5,4,3,0,3.073848
35,1,3,0,3.1031027
24,2,3,0,2.2652271
19,1,3,0,2.3766022
27,1,3,0,2.563087
38,3,3,0,3.1843481
19,2,3,0,2.0743544
5,2,3,0,2.1187394
12,2,3,0,3.5681183
28,3,3,0,4.8055615
34,1,3,0,3.2535975
7,3,3,0,8.4445934
32,2,3,0,3.4422052
26,1,3,0,4.0035892
13,4,3,0,4.4273553
27,3,3,0,2.6958928
4,4,3,0,3.3506207
5,4,3,0,2.5568776
39,1,3,0,2.0309739
14,4,3,0,3.4007347
28,4,3,0,3.512918
36,3,3,0,4.4725599
34,1,3,0,2.7920473
19,2,3,0,3.0441108
3,1,3,0,3.9323564
38,4,3,0,3.5945287
6,3,3,0,3.5816579
31,4,3,0,4.2215929
42,4,3,0,4.2492304
32,4,3,0,2.3688686
3,4,3,0,3.4348075
41,2,3,0,3.9888544
17,3,3,0,3.8267591
34,2,3,0,3.1591492
32,4,3,0,2.2416317
36,1,3,0,5.1151066
3,1,3,0,3.919291
9,3,3,0,1.4606949
20,4,3,0,3.3735087
10,1,3,0,5.4307861
10,4,3,0,6.3267841
17,1,3,0,3.9707184
4,4,3,0,3.0244591
6,4,3,0,4.1318407
36,3,3,0,6.0111876
7,2,3,0,5.3008509
44,4,3,0,3.1818492
2,2,3,0,2.8121378
4,3,3,0,3.3218486
35,2,3,0,2.9093754
43,2,3,0,2.0615625
24,4,3,0,2.7824347
37,1,3,0,3.1179388
29,4,3,0,3.1527977
19,2,3,0,2.1963303
43,3,3,0,2.1544199
33,1,3,0,1.359084
20,2,3,0,2.1197281
34,1,3,0,3.3687847
5,4,3,0,2.2011335
7,1,3,0,4.2241855
33,2,3,0,2.6457713
7,1,3,0,2.8150868
7,1,3,0,4.6857347
7,3,3,0,4.2950201
7,1,3,0,5.6078281
7,4,3,0,3.9793305
7,1,3,0,5.2639046
43,4,3,0,2.0233157
12,2,3,0,4.1512189
26,3,3,0,3.1200185
1,1,3,0,4.1592507
4,1,3,0,4.3532181
46,1,3,0,3.9283037
2,4,3,0,3.7504911
13,2,3,0,3.8493173
24,2,3,0,3.1643155
7,4,3,0,4.3156486
3,1,3,0,4.7667193
5,4,3,0,3.3398614
35,4,3,0,3.4103503
41,2,3,0,2.2664392
46,4,3,0,3.0584252
43,2,3,0,2.5349958
14,1,3,0,3.0218887
31,2,3,0,2.8844008
30,3,3,0,3.0941782
14,2,3,0,4.8102379
8,2,3,0,3.4418354
8,4,3,0,3.911361
28,1,3,0,3.4863284
8,4,3,0,3.7034919
26,1,3,0,3.1320612
8,1,3,0,3.7841046
16,3,3,0,4.1394463
8,3,3,0,3.4334974
8,4,3,0,3.4216075
16,2,3,0,4.8729014
8,2,3,0,3.1617143
23,1,3,0,4.9862785
10,3,3,0,5.1880817
18,1,3,0,3.3824654
27,3,3,0,3.1201158
32,2,3,0,2.1815739
6,1,3,0,3.773685
31,2,3,0,3.6118908
7,3,3,0,3.3445249
34,1,3,0,2.1080861
29,2,3,0,2.9721489
21,1,3,0,5.3106537
2,3,3,0,2.3712394
7,1,3,0,4.4862504
22,2,3,0,5.1548734
13,3,3,0,3.6060417
22,4,3,0,3.6502039
4,1,3,0,2.5149236
10,4,3,0,2.5258174
9,1,3,0,1.3734456
38,2,3,0,3.3995142
34,2,3,0,3.0908885
46,3,3,0,3.9426584
1,4,3,0,2.4118655
9,4,3,0,2.4607713
34,3,3,0,2.3807521
9,1,3,0,2.2677639
9,2,3,0,1.88156
9,2,3,0,2.1001899
17,4,3,0,2.7885203
9,1,3,0,1.417239
28,4,3,0,3.6039326
37,1,3,0,3.8792074
18,4,3,0,3.9208615
28,1,3,0,4.3632722
36,1,3,0,5.0181975
44,3,3,0,3.1695263
34,3,3,0,1.9237152
15,3,3,0,3.4042325
32,4,3,0,2.4007912
16,3,3,0,4.0266619
7,3,3,0,5.4255891
6,4,3,0,4.1805019
3,3,3,0,3.6526098
5,3,3,0,2.6745949
39,1,3,0,4.1394076
14,4,3,0,2.00267
24,2,3,0,1.7687085
7,3,3,0,4.8705149
30,1,3,0,2.4652672
37,4,3,0,2.5748668
36,2,3,0,5.0063734
15,3,3,0,2.6206567
20,3,3,0,2.3884673
27,2,3,0,3.5302925
45,4,3,0,2.6578469
42,4,3,0,4.9766226
5,2,3,0,4.0983891
10,4,3,0,5.9624515
10,1,3,0,4.4018788
10,3,3,0,3.3490257
2,4,3,0,4.2788773
35,3,3,0,4.2675552
10,4,3,0,3.6894104
21,1,3,0,5.0987654
10,2,3,0,5.4962492
31,3,3,0,3.7918034
18,2,3,0,3.8395624
27,3,3,0,3.4076302
44,2,3,0,2.7062101
19,3,3,0,3.2259185
45,2,3,0,2.6327555
15,3,3,0,1.7140859
46,1,3,0,3.9236221
30,3,3,0,3.0942726
45,4,3,0,2.9292333
21,4,3,0,3.9148211
46,3,3,0,2.0217187
32,1,3,0,3.1380181
4,4,3,0,2.2513921
19,1,3,0,1.7763668
29,4,3,0,3.6782615
16,1,3,0,6.8326497
21,3,3,0,4.5775609
40,2,3,0,3.4305432
33,3,3,0,3.40834
36,4,3,0,3.6908228
15,1,3,0,2.7665482
15,3,3,0,3.464689
30,2,3,0,3.7431195
43,2,3,0,2.9832664
42,3,3,0,4.6376758
13,2,3,0,4.0184684
21,1,3,0,4.3242302
13,3,3,0,4.0691943
43,2,3,0,3.2779794
27,1,3,0,2.9589753
36,4,3,0,4.9770036
16,3,3,0,4.9135723
43,4,3,0,2.0332019
46,1,3,0,3.2025759
23,3,3,0,3.5389402
4,3,3,0,3.1484241
43,2,3,0,2.6161518
16,3,3,0,4.2200165
43,1,3,0,2.3984678
34,4,3,0,3.3705575
26,2,3,0,2.7857199
45,4,3,0,3.4939671
34,1,3,0,2.7266769
38,1,3,0,3.355962
5,1,3,0,3.2796297
16,1,3,0,6.3632417
5,4,3,0,3.2619138
19,1,3,0,2.7145026
19,1,3,0,2.0931554
13,4,3,0,4.2204819
12,2,3,0,2.5474896
13,2,3,0,3.8532152
5,2,3,0,2.1940336
41,3,3,0,2.8841169
43,1,3,0,2.0409269
31,2,3,0,3.9155324
12,1,3,0,3.4721379
40,2,3,0,2.8176861
14,4,3,0,4.8217506
45,1,3,0,3.5208416
9,4,3,0,1.0119791
32,2,3,0,2.6542192
29,4,3,0,4.2350454
17,1,3,0,3.2050054
37,2,3,0,3.4849968
4,2,3,0,4.1132545
41,4,3,0,2.4540992
13,4,3,0,2.9007161
22,4,3,0,4.2798376
40,1,3,0,3.8892117
11,1,3,0,3.8053932
25,4,3,0,3.1525869
4,3,3,0,3.4277742
33,1,3,0,2.7825422
38,1,3,0,2.9855151
14,4,3,0,4.1552815
46,1,3,0,3.3079607
36,4,3,0,5.6864858
6,1,3,0,3.5849936
33,4,3,0,2.7306874
5,4,3,0,3.232574
15,3,3,0,2.8912332
34,3,3,0,3.0141034
45,1,3,0,3.2312474
46,3,3,0,2.1508026
36,4,3,0,5.7262349
1,4,3,0,2.9753275
1,2,3,0,2.6682668
31,4,3,0,3.9895072
5,4,3,0,3.1199155
15,4,3,0,1.2972775
41,3,3,0,2.3743865
33,4,3,0,3.1515081
36,3,3,0,3.9256799
13,2,3,0,3.5749261
38,2,3,0,2.1630096
34,1,3,0,2.4716983
17,1,3,0,2.6845281
32,2,3,0,3.3582323
32,4,3,0,2.3104708
45,2,3,0,1.5842996
34,2,3,0,3.934371
32,4,3,0,3.1943753
44,1,3,0,3.4600804
2,3,3,0,3.6661198
33,3,3,0,2.6035278
42,4,3,0,3.5720966
10,3,3,0,5.9935527
14,1,3,0,3.6614549
13,2,3,0,2.4182982
12,3,3,0,3.3818879
33,2,3,0,3.8263586
35,4,3,0,3.7421987
32,3,3,0,2.7005472
5,3,3,0,2.3292453
9,3,3,0,1.5347104
25,3,3,0,4.1999063
45,2,3,0,3.2530148
24,2,3,0,3.3239226
19,2,3,0,2.4831319
31,3,3,0,2.4606373
31,3,3,0,5.6975069
14,4,3,0,4.1652999
31,1,3,0,2.4893117
12,3,3,0,3.6099219
42,3,3,0,3.1694179
5,2,3,0,3.0044918
31,3,3,0,4.1149659
42,1,3,0,4.551302
42,1,3,0,4.1929708
37,3,3,0,3.1634309
42,3,3,0,4.7967501
42,1,3,0,4.3017569
39,3,3,0,3.9667957
17,4,3,0,3.3848598
26,3,3,0,2.3049214
40,4,3,0,4.4026246
2,4,3,0,3.425302
41,3,3,0,2.8285027
27,4,3,0,3.4853613
17,3,3,0,3.0055952
44,1,3,0,3.122452
10,1,3,0,5.3836989
31,1,3,0,3.348068
35,1,3,0,3.4556785
30,4,3,0,2.6716535
30,2,3,0,2.8845115
45,1,3,0,2.8604834
22,2,3,0,4.6388659
34,4,3,0,3.5721555
40,4,3,0,5.1490526
35,3,3,0,4.4697623
29,2,3,0,3.5017691
14,1,3,0,4.6686187
4,1,3,0,3.8314342
28,2,3,0,3.8374813
8,3,3,0,3.5325975
6,2,3,0,3.1566017
9,4,3,0,1.5114785
14,1,3,0,3.3777647
39,4,3,0,3.0346756
20,1,3,0,3.0114877
7,4,3,0,4.364603
39,2,3,0,3.6929548
29,4,3,0,3.7758379
29,4,3,0,3.8756545
29,4,3,0,3.1662147
4,2,3,0,3.946501
29,4,3,0,2.7932026
29,2,3,0,2.6341283
9,2,3,0,1.1375132
17,1,3,0,5.0484242
27,4,3,0,2.6036978
29,1,3,0,4.0848479
46,2,3,0,4.6525893
27,3,3,0,1.8353441
1,2,3,0,3.6462064
32,3,3,0,3.6308625
11,2,3,0,3.0657012
38,3,3,0,2.9847553
20,3,3,0,2.9174635
30,4,3,0,3.0549009
40,4,3,0,5.0104604
12,1,3,0,3.165343
39,2,3,0,3.5331678
7,4,3,0,5.6337295
8,1,3,0,3.7763815
30,1,3,0,3.0377071
8,1,3,0,3.1074426
40,3,3,0,6.4357214
31,3,3,0,4.7169189
45,1,3,0,2.2989132
13,3,3,0,4.2249656
27,2,3,0,2.2539907
28,4,3,0,4.474206
39,4,3,0,4.6864924
28,4,3,0,4.3766799
26,3,3,0,3.420119
28,4,3,0,4.3847513
28,4,3,0,4.0601149
31,4,3,0,2.3377805
38,1,3,0,2.0995481
43,1,3,0,2.3097584
8,1,3,0,3.1085842
20,1,3,0,2.9380214
20,4,3,0,3.4392741
43,4,3,0,3.375402
11,2,3,0,1.6500238
32,1,3,0,3.0298615
43,1,3,0,2.1332476
7,2,3,0,4.3108253
35,1,3,0,3.3000205
40,3,3,0,3.1750398
7,2,3,0,3.4425907
6,2,3,0,4.0644693
44,4,3,0,3.9798291
19,3,3,0,3.3302336
27,3,3,0,1.8910774
26,3,3,0,3.4746284
30,2,3,0,3.0600982
6,4,3,0,4.8096108
34,1,3,0,3.8620367
3,3,3,0,3.6250515
27,2,3,0,1.8744214
6,2,3,0,3.3129973
18,1,3,0,4.3416133
2,2,3,0,4.2269859
12,2,3,0,2.1717563
27,1,3,0,2.5221102
41,1,3,0,2.8630207
46,2,3,0,3.4630318
22,4,3,0,3.577641
46,4,3,0,3.3031826
40,1,3,0,4.6603494
33,1,3,0,3.5160794
13,4,3,0,3.4324338
8,4,3,0,2.7520282
41,3,3,0,3.9738176
41,3,3,0,2.5788615
34,1,3,0,3.9277191
27,4,3,0,3.5260513
13,3,3,0,3.3876116
22,2,3,0,2.8804307
11,4,3,0,2.7867167
41,3,3,0,2.9294317
41,4,3,0,2.7624464
7,2,3,0,4.269825
7,1,3,0,3.1549065
41,2,3,0,2.8853471
26,4,3,0,2.4694464
26,3,3,0,3.2233443
17,2,3,0,2.5480177
10,1,3,0,3.240731
26,4,3,0,4.3810196
2,4,3,0,2.4524038
4,1,3,0,4.2870073
35,1,3,0,4.8715038
30,1,3,0,3.3466027
6,4,3,0,3.3861558
6,4,3,0,4.1453986
12,3,3,0,3.6366825
38,2,3,0,3.3776772
35,2,3,0,3.9726057
8,1,3,0,3.2666211
40,1,3,0,2.8659451
2,1,3,0,3.9720523
34,1,3,0,3.1375744
11,4,3,0,3.1098065
22,3,3,0,4.7377176
7,2,3,0,2.3633454
11,2,3,0,3.5645714
25,4,3,0,3.9429097
45,4,3,0,4.1179442
32,3,3,0,2.3653238
16,2,3,0,4.4399586
3,2,3,0,3.6278772
20,3,3,0,3.1345067
38,2,3,0,3.3427367
45,4,3,0,2.5970569
24,4,3,0,2.7019911
24,4,3,0,3.5768852
24,1,3,0,3.0936375
24,4,3,0,1.7248422
24,1,3,0,3.6408687
40,2,3,0,4.492137
3,2,3,0,3.6543176
18,4,3,0,3.4976742
36,1,3,0,5.9513421
5,4,3,0,2.3282566
25,4,3,0,3.8472624
39,3,3,0,3.0527885
23,2,3,0,4.2733088
17,4,3,0,2.7151177
20,1,3,0,3.5099087
16,2,3,0,3.5133293
43,3,3,0,2.1112769
23,4,3,0,3.9626529
24,3,3,0,2.6865561
37,4,3,0,4.4307942
25,3,3,0,3.121408
39,2,3,0,2.5234492
9,4,3,0,2.0441144
1,1,3,0,4.530169
14,4,3,0,3.4873221
6,1,3,0,2.6268058
22,3,3,0,3.9737852
29,4,3,0,2.2326841
40,4,3,0,3.9769235
13,2,3,0,3.2209222
1,1,3,0,2.4404011
23,4,3,0,5.0564179
17,3,3,0,4.5071402
45,4,3,0,2.9064367
26,1,3,0,3.2162495
23,4,3,0,3.5830579
23,1,3,0,3.9781506
26,1,3,0,2.8584259
3,2,3,0,5.2144241
40,1,3,0,5.0399976
6,1,3,0,3.9543111
40,1,3,0,5.9303527
9,2,3,0,.98619843
6,1,3,0,2.0955937
20,3,3,0,1.9516402
21,3,3,0,4.3651662
27,2,3,0,3.2110982
1,1,3,0,2.6910043
42,4,3,0,3.5140243
3,4,3,0,3.3457661
22,1,3,0,3.1575382
26,1,3,0,4.2404504
33,2,3,0,2.2522027
22,4,3,0,4.5170155
38,2,3,0,1.8604237
33,4,3,0,1.948222
11,4,3,0,4.4865828
23,1,3,0,2.6796441
10,1,3,0,4.5580597
34,3,3,0,3.5550942
6,4,3,0,2.9984715
13,3,3,0,2.645951
34,4,3,0,3.986347
40,1,3,0,2.0786798
33,1,3,0,3.2739077
20,2,3,0,2.7435894
21,1,3,0,2.9802654
40,2,3,0,4.2226667
41,1,3,0,3.3403063
35,4,3,0,2.8251278
28,4,3,0,2.2798817
26,4,3,0,2.9299574
40,2,3,0,3.8702559
39,1,3,0,3.6292145
21,3,3,0,3.7123308
10,1,3,0,5.142066
37,1,3,0,3.1269457
15,4,3,0,3.0308883
40,3,3,0,4.222013
20,3,3,0,2.7147236
27,1,3,0,2.418268
22,3,3,0,4.104095
6,2,3,0,3.4999189
6,4,3,0,2.2606876
2,1,3,0,3.3630097
18,3,3,0,3.2818406
23,1,3,0,2.3976145
41,1,3,0,3.433037
35,1,3,0,3.7104833
26,2,3,0,3.7957692
15,2,3,0,2.8913815
36,1,3,0,4.4555063
29,1,3,0,3.6082499
34,1,3,0,3.2537823
45,2,3,0,2.1881628
31,2,3,0,3.5026002
20,2,3,0,3.1027594
20,1,3,0,4.2609563
1,2,3,0,2.7871339
20,1,3,0,2.7031767
20,2,3,0,3.7872238
21,3,3,0,6.2124853
23,4,3,0,3.4791236
40,3,3,0,4.7528691
31,3,3,0,3.6731989
36,2,3,0,5.6533771
22,2,3,0,4.1571817
8,2,3,0,2.6535599
9,2,3,0,1.3235316
31,3,3,0,4.3321714
20,1,3,0,3.320904
23,4,3,0,4.1929832
7,2,3,0,4.7634568
41,4,3,0,3.6860523
44,3,3,0,3.0670121
34,4,3,0,3.6580327
5,3,3,0,2.1522024
27,2,3,0,3.0796998
2,4,3,0,4.1162539
6,2,3,0,4.9664116
27,2,3,0,2.8799195
27,2,3,0,2.8396471
45,1,3,0,3.6354506
17,1,3,0,3.3791645
29,4,3,0,3.6386054
1,3,3,0,3.2909651
7,4,3,0,5.0848041
39,4,3,0,3.3905051
19,2,3,0,3.0878263
26,3,3,0,2.346879
27,4,3,0,2.8561375
5,1,3,0,4.128983
19,2,3,0,2.7326484
45,3,3,0,4.3258576
21,2,3,0,4.2508631
33,2,3,0,3.3518548
2,2,3,0,3.3503425
20,1,3,0,3.4313633
23,2,3,0,4.016438
16,1,3,0,3.4421222
2,4,3,0,3.0845912
12,1,3,0,3.1708345
36,1,3,0,6.7482367
5,3,3,0,2.8748531
12,1,3,0,2.8277566
22,3,3,0,4.6720467
23,3,3,0,4.8149347
38,2,3,0,4.0924478
11,3,3,0,4.010828
21,4,3,0,4.3039665
8,2,3,0,3.4519958
1,2,3,0,3.7669029
33,3,3,0,2.8601933
18,4,3,0,3.8735135
18,1,3,0,3.0907257
35,2,3,0,2.8287961
18,2,3,0,3.2268488
2,4,3,0,3.686862
46,1,3,0,3.8499603
6,3,3,0,4.0801334
4,1,3,0,3.2914836
7,3,3,0,4.4201803
40,4,3,0,3.6711926
3,1,3,0,4.3301902
24,4,3,0,2.3889518
26,2,3,0,3.4121914
36,2,3,0,6.3848667
11,2,3,0,3.6175549
10,4,3,0,5.3955817
11,4,3,0,3.0709143
11,1,3,0,4.3656154
35,1,3,0,3.4848573
21,3,4,0,3.7572925
7,3,4,1,5.7592282
8,4,4,1,4.7715521
37,4,4,0,3.5430288
23,4,4,0,4.08391
44,1,4,0,3.1587036
20,4,4,0,3.0332525
13,2,4,1,2.2720604
46,3,4,0,3.9691944
7,4,4,1,4.5784345
44,4,4,0,3.681005
1,1,4,1,3.2111304
29,4,4,0,2.2538333
27,4,4,0,2.1371202
7,4,4,1,5.2787347
24,2,4,0,3.4456139
23,2,4,0,3.5912278
39,4,4,0,3.3002603
13,4,4,1,5.9138594
37,1,4,0,3.3884706
18,2,4,1,3.7273123
12,4,4,1,3.9282107
2,4,4,1,4.3529925
38,4,4,0,2.7766967
33,1,4,0,2.5588517
15,3,4,1,3.5573363
45,4,4,0,2.6682866
10,1,4,1,4.4390736
40,2,4,0,4.6079249
40,1,4,0,2.9978487
5,4,4,1,4.4482226
40,2,4,0,3.4435282
39,1,4,0,4.0569401
38,3,4,0,3.2341366
43,2,4,0,2.8952525
40,4,4,0,4.2067003
22,4,4,0,5.7102361
11,4,4,1,4.6515021
2,4,4,1,3.4561341
5,4,4,1,2.8301656
4,2,4,1,4.1354036
24,4,4,0,2.5368006
21,1,4,0,4.8724689
39,4,4,0,4.1000237
3,2,4,1,4.4658599
39,1,4,0,3.6992128
22,4,4,0,4.5276823
18,4,4,1,4.2543311
14,1,4,1,3.3889446
5,1,4,1,3.3901372
11,4,4,1,3.9327607
40,2,4,0,4.835505
22,4,4,0,4.1158748
12,2,4,1,3.8746467
12,4,4,1,3.6271987
37,1,4,0,3.3581386
37,2,4,0,3.2517171
27,4,4,0,3.1632707
32,1,4,0,1.9499333
26,3,4,0,3.4831283
26,4,4,0,3.7823837
22,3,4,0,4.9781241
1,1,4,1,4.380723
7,2,4,1,5.1297412
15,3,4,1,3.6096694
41,3,4,0,3.220015
46,4,4,0,3.9443815
6,1,4,1,4.1284976
21,1,4,0,5.19277
38,1,4,0,3.4806027
24,2,4,0,3.1423035
31,1,4,0,3.1222932
31,3,4,0,4.1300077
10,4,4,1,7.1977463
27,2,4,0,3.0712123
34,2,4,0,2.4104965
3,1,4,1,4.5969758
45,2,4,0,2.8581941
45,1,4,0,2.5733464
8,4,4,1,5.1576209
26,2,4,0,4.7145205
42,3,4,0,5.0563078
33,3,4,0,3.3670609
22,2,4,0,4.3575816
16,3,4,1,5.3960466
29,4,4,0,3.8958294
16,3,4,1,6.792717
43,4,4,0,1.7360215
35,2,4,0,3.8285131
7,3,4,1,6.8868442
27,3,4,0,2.6629078
1,2,4,1,2.9906654
40,3,4,0,5.9025302
25,4,4,0,3.2653241
32,4,4,0,2.6232805
35,3,4,0,3.6583517
7,1,4,1,6.6763163
40,2,4,0,4.641808
26,3,4,0,2.8623669
35,3,4,0,4.1309195
2,4,4,1,4.7118344
43,4,4,0,3.2196505
36,2,4,0,4.0928707
25,3,4,0,3.6812229
8,2,4,1,2.4343383
45,2,4,0,3.5953808
36,2,4,0,6.157846
26,1,4,0,4.0082135
45,1,4,0,2.9618361
19,2,4,0,3.1808276
34,1,4,0,3.2080016
34,3,4,0,3.3037736
10,4,4,1,5.6926494
8,3,4,1,5.1098886
38,3,4,0,3.2845018
38,2,4,0,3.1791885
19,3,4,0,2.2689745
34,2,4,0,2.4694312
34,2,4,0,2.9052451
34,4,4,0,3.9038734
13,2,4,1,4.555275
40,4,4,0,4.4079671
26,4,4,0,3.6062574
4,3,4,1,4.2857804
20,2,4,0,3.5853488
16,3,4,1,5.006422
43,2,4,0,2.8671656
34,1,4,0,2.9869745
5,4,4,1,3.5941627
46,1,4,0,2.7961431
34,2,4,0,3.5716398
26,1,4,0,1.4846421
5,1,4,1,3.4011045
34,1,4,0,2.5772903
27,3,4,0,2.7735076
34,2,4,0,4.0924482
26,4,4,0,3.2177062
36,1,4,0,4.6909537
36,4,4,0,5.4962173
13,4,4,1,4.0804558
42,4,4,0,4.2168007
17,4,4,1,4.6775231
14,1,4,1,3.6611857
29,4,4,0,3.3671346
25,2,4,0,4.4585195
38,1,4,0,3.3325837
9,1,4,1,1.1764023
1,4,4,1,4.3704166
35,4,4,0,4.2060113
9,4,4,1,3.155509
5,3,4,1,4.2327795
12,3,4,1,3.9694529
41,3,4,0,3.1755695
16,3,4,1,6.3350167
6,3,4,1,5.7915297
20,1,4,0,2.4170375
46,3,4,0,2.619005
34,1,4,0,3.8781013
18,3,4,1,4.4261494
42,1,4,0,3.3330438
42,3,4,0,5.1354961
18,4,4,1,4.3936963
45,4,4,0,2.6946101
18,2,4,1,3.7580009
30,1,4,0,1.8837167
45,1,4,0,2.2990634
36,1,4,0,5.3123083
17,4,4,1,5.0745687
9,3,4,1,2.9501789
22,3,4,0,4.023294
7,2,4,1,6.0329223
7,1,4,1,4.8110447
15,4,4,1,3.38851
17,1,4,1,4.3417325
6,2,4,1,5.7941947
11,2,4,1,3.3505342
40,1,4,0,3.1242564
13,3,4,1,4.7125793
36,4,4,0,4.2388558
46,1,4,0,2.1897683
23,2,4,0,4.3484526
45,4,4,0,2.70049
45,2,4,0,2.3971071
6,1,4,1,2.8595569
41,4,4,0,4.1186342
41,1,4,0,3.0121922
32,2,4,0,2.9459176
24,4,4,0,3.2519145
8,4,4,1,4.6910243
44,3,4,0,3.4118378
34,3,4,0,1.2865828
31,4,4,0,4.3347111
42,1,4,0,5.562355
8,2,4,1,3.9075341
8,1,4,1,4.2659764
16,4,4,1,6.6304946
5,4,4,1,3.9958432
41,4,4,0,3.5042863
24,2,4,0,3.8830748
9,3,4,1,3.7146387
32,4,4,0,2.0203228
17,1,4,1,5.2690468
30,3,4,0,3.349535
13,1,4,1,3.3145137
45,3,4,0,3.6014073
9,2,4,1,2.7094793
20,2,4,0,3.8221321
20,2,4,0,2.5886021
6,4,4,1,4.5733418
35,1,4,0,3.632262
12,3,4,1,4.3763328
45,3,4,0,2.9083867
10,1,4,1,5.1581206
4,1,4,1,4.3632798
33,2,4,0,2.520381
2,2,4,1,4.7067356
2,3,4,1,4.8875422
13,2,4,1,3.6881583
15,3,4,1,3.7345819
33,3,4,0,2.4431148
41,1,4,0,2.6503458
43,4,4,0,2.0675685
19,2,4,0,2.4821897
26,3,4,0,3.2096434
35,1,4,0,4.1394281
7,1,4,1,4.1704359
32,1,4,0,2.2038109
9,2,4,1,2.3861661
21,1,4,0,3.8561132
5,1,4,1,3.3337734
28,4,4,0,4.4232211
37,3,4,0,3.4403453
30,1,4,0,3.0161026
31,3,4,0,4.2354097
19,2,4,0,2.1493468
7,3,4,1,9.7128849
27,3,4,0,2.3040013
21,2,4,0,4.6257601
16,2,4,1,5.2675219
39,2,4,0,2.7013361
38,1,4,0,3.1046898
39,2,4,0,3.4677777
23,4,4,0,4.1147523
22,3,4,0,4.5675735
24,4,4,0,2.8720219
10,2,4,1,5.0516634
19,4,4,0,2.7262704
31,2,4,0,3.6720886
34,1,4,0,3.5951378
2,3,4,1,4.572506
41,3,4,0,2.0360761
28,1,4,0,3.6000714
28,1,4,0,3.7272003
19,1,4,0,2.5054176
22,2,4,0,2.9758222
32,4,4,0,2.3982847
15,3,4,1,4.1407156
28,4,4,0,4.9078016
20,1,4,0,3.8676178
2,4,4,1,6.1616693
46,3,4,0,2.622787
29,4,4,0,3.7830245
17,3,4,1,5.0463443
15,1,4,1,3.4311447
45,1,4,0,3.31723
43,4,4,0,3.2693474
4,2,4,1,3.6894586
12,2,4,1,3.2895334
14,4,4,1,6.3008327
5,3,4,1,4.747889
16,1,4,1,4.6427665
25,4,4,0,3.882216
42,4,4,0,2.8166807
35,2,4,0,3.530668
2,1,4,1,3.6715682
9,4,4,1,2.3255174
35,1,4,0,3.7125869
32,2,4,0,2.7447116
11,1,4,1,4.5265274
16,2,4,1,4.2665009
12,1,4,1,4.1717458
10,3,4,1,7.577661
1,4,4,1,4.615469
26,1,4,0,3.4800251
6,2,4,1,5.2959399
33,4,4,0,2.5901697
24,1,4,0,3.1164336
15,3,4,1,3.7982218
11,2,4,1,2.9225578
21,3,4,0,4.0567932
18,1,4,1,4.5599933
8,1,4,1,3.8261681
24,1,4,0,1.2713574
44,2,4,0,2.3784335
19,4,4,0,2.5449955
29,4,4,0,2.5496624
14,3,4,1,4.2055354
38,2,4,0,3.1066811
19,1,4,0,2.3700945
11,2,4,1,2.8217289
16,1,4,1,4.4728494
43,2,4,0,2.305145
36,1,4,0,4.6596131
38,1,4,0,2.8689246
11,1,4,1,3.7128606
27,2,4,0,2.2126727
22,4,4,0,4.2431188
19,3,4,0,2.6283598
45,1,4,0,3.1110945
29,2,4,0,3.0988026
39,1,4,0,3.762166
9,4,4,1,4.0788426
43,3,4,0,2.5739293
13,2,4,1,3.55632
1,2,4,1,3.99946
11,1,4,1,4.5937285
6,4,4,1,6.1065607
38,2,4,0,3.4206765
30,4,4,0,2.2235291
36,4,4,0,5.589201
33,1,4,0,2.9500799
13,2,4,1,4.145309
19,1,4,0,2.8821084
15,2,4,1,3.8242311
36,2,4,0,4.2991638
28,4,4,0,4.6253972
33,4,4,0,1.3383659
34,1,4,0,2.6452291
46,2,4,0,3.9802468
18,1,4,1,3.5043509
6,1,4,1,5.1340871
10,4,4,1,6.7530651
43,1,4,0,1.8139095
28,4,4,0,3.6635358
45,2,4,0,3.7409561
46,4,4,0,2.8677864
4,1,4,1,4.2983603
5,3,4,1,3.7334051
